Country,Restaurant Name,Sentiment,Review Title,Review Date,Review
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Perfect restaurant for birthday dinner,Mar 2019 •,"Stylish, gastronomic restaurant. Food is really delicious, very good and friendly service. I recommend to try something from truffle menu"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,If I could give 6 stars I would!,Mar 2019 •,We tried 2 of the tasting menus with wine. All of the food was excellent and we were absolutely full at the end. The wine pairings suited perfectly and the whole tasting menu was well priced. It was our 10th wedding anniversary and all of the staff made a special effort - a truly memorable evening. If you are visiting Rome this is definitely a place to add to your itinerary.  Thanks to all of the staff - you have left us with a lovely memory.
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fantastic,Mar 2019 •,"Loved the truffle options. have eaten here twice in the past year and we loved each meal. The service is really nice and the atmosphere is right there. The truffle tartare, beef ravioli (with truffle), and suckling pig were our favorites."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Excellent meal!!! Will return.,Feb 2019 •,"What a meal, food was superb and the service impeccable. Next time in Rome will definitely return. Oh, try the Truffle taster menu."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Beyond superb!,Feb 2019 •,"Everyone there could not have been nicer!  Food was divine, lots of tastes and samples. It was out last night in Rome and the perfect send off. Do not miss this place and experience- absolutely loved it!!!"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Excellent,Feb 2019 •,"Delightful experience, excellent food and great service. The attention to detail was second to none!  Make sure you pay a visit when in Rome."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,A wonderful evening,Mar 2019 •,"We visited here on a trip to Rome, celebrating a seventieth birthday. After researching various restaurants I found Ad Hoc and there was something about the name that caught my attention. What a joy!
We were warmly welcomed, given time to enjoy a complimentary glass of fizz before being offered the menu which was explained in such a professional yet friendly manner. No rush whatsoever. Then the wine menu...sheer delight. The sommelier arrived to help with an ultimate decision, then the food arrived. Sheer bliss....you have to experience the delicate flavours, wonderful presentation and timely intervals for yourself.
Finally, delightful little delicacies to compliment what had been a truly excellent meal.
Well done Ad Hoc....you are wonderful!"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Superb,Feb 2019 •,"Visited this restaurant during a weekend trip to Rome. From the moment we booked via email to the night of our meal the customer service was superb. One of our party was celiac and this was not an issue for the restaurant in fact they went out if their way to help. Service first class and the menu and food quality was amazing.so good in fact that we tried to get a reservation for the following night but it was fully booked . I had the fish based tasting menu which was stunning. 
This is one of the best restaurants I have eaten in anywhere in the world"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Weekend in Rome,Mar 2019 •,Very nice restaurant and cosy atmosphere. Maybe the best that we visited in Rome. We booked through the internet and the response was prompt and accurate.  The service was very good
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fantastic experience at all levels!,Mar 2019 •,"I cannot be more pleased to have visited this restaurant. It was our last day in Rome to celebrate my boyfriend's birthday and exceeded all the expectations.

Everything was just perfect from the moment we walked in, very friendly, professional and knowledgeable staff, beautiful and cosy interior. We had a lovely table by the window, it's a small space but somehow everything is laid out so that you still retain your privacy.

And the food was top class, we had 2 different tasting menus with wines. The portions were generous and had variety of different tastes within one plate. Food and Wines were served at the same time, no waiting or missing orders. Again top marks.

Their attention to detail is amazing, I booked the Birthday dinner about month and a half before as a surprise and to top it all off, they brought dessert in with a little candle singing happy birthday! I didn't think they would remember.

All in all I cannot rate it high enough. Highly recommended, good value for money and you leave the place with a smile on a face! Will visit again when back in Rome."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Amazing experience! Food...wow!,Mar 2019 •,We are so glad we visited here on our last night in Rome. The staff were lovely and the food...just amazing! Highly recommend!
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Amazing good and wine selection,Mar 2019 •,The food was to the point and the wine service was really good. Very friendly service and very nice Ambiente.
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Excellent,Mar 2019 •,Had the Truffels tasting meny and it was superb! Service was great and the wine package was excellent! A really nice place.
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Good selection of wines - decent food,Mar 2019 •,Nice place. Large menu for wines - a bit less limited for food. Good service. Nice atmosphere. But a bit pricy
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Excellent choice fo rdinner,Mar 2019 •,"Busy restaurant so best to reserve a table for dinner.  Very friendly and helpful staff with good English.  A relaxed atmosphere, welcoming glass of Prosecco provided.  A wide range of wines by the glass available.  Nice choices on the menu, dishes cooked and presented really well with attention to detail and high quality ingredients. Truffles are a speciality of the restaurant.  The most enjoyable dinner we had during our stay in Rome, highly recommended."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Lovely Evening,Feb 2019 •,"We had our best meal whilst in Rome at this restaurant. The interior is beautiful - like being inside a wine cellar, with an extensive wine menu to match! The staff were very friendly and extremely knowledgeable. The food was lovely, and with it being my birthday, they put a candle in dessert and sang happy birthday, which was a nice touch. All in all, beautiful restaurant with great food and friendly staff - a must visit whilst in Rome, particularly if it's a special occasion!"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Still fantastic!,Mar 2019 •,"We visited Ad Hoc restaurant four years ago with friends and had a really fantastic meal and a very enjoyable night. We had said that if we ever got the chance to return to Rome we would also return to Ad Hoc.
This time we had the taster menu with wines. What a fabulous meal we had. Each course was full,of flavour and the wines were really great. The only criticism of our meal is that the portions were quite large and by desert we were overly full. Not really a complaint!
If you are in Rome and want a really fantastic dinner, and are prepared to spend a little above the average, then book a table at Ad Hoc. You will be glad you did!"
